stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5499,NEEMITSF,NEELY RD@MITCHELL RD,NEELY RD & RAMP,35.054477,-90.056328,,,,,,0
5500,NEESOUSF,NEELY RD@SOUTHVIEW,NEELY RD & SOUTHHILL AVE,35.051555,-90.056318,,,,,,0
5501,NEESOUSN,NEELY RD@SOUTHHILL,NEELY RD & SOUTHVIEW AVE,35.050911,-90.056318,,,,,,0
5502,NEEHILSN,NEELY RD@HILLVIEW,NEELY RD & HILLVIEW AVE,35.04781,-90.056318,,,,,,0
5503,NEEFAISN,NEELY RD@FAIRWAY,NEELY RD & E FAIRWAY AVE,35.044816,-90.056319,,,,,,0
5504,NEEWESSN,NEELY RD@WESLEY OAKS CR,NEELY RD & WESLEY OAKS DR,35.041839,-90.056297,,,,,,0
5505,NEEIVASN,NEELY RD@IVAN,NEELY RD & IVAN RD,35.039265,-90.056298,,,,,,0
5518,SHEHODEF,SHELBY DR@HODGE,E WHITEHAVEN CAPLEVILLE RD & HODGE RD,35.020719,-90.048732,,,,,,0
5519,SHEBEREN,SHELBY DR@BERTA,STATE HWY 175 & BERTA RD,35.020772,-90.045637,,,,,,0
5520,SHETULEN,SHELBY DR@TULANE,STATE HWY 175 & TULANE RD,35.02078,-90.043085,,,,,,0
5558,SHEGILEN,SHELBY DR@GILBERT,STATE HWY 175 & GILBERT RD,35.020859,-90.037725,,,,,,0
5559,SHEAUBEN,SHELBY DR@AUBURN RD,STATE HWY 175 & AUBURN RD,35.020814,-90.035228,,,,,,0
5560,SHEFA1EN,SHELBY DR@FAIRFIELD,STATE HWY 175 & FAIRFIELD RD,35.020813,-90.032996,,,,,,0
5561,SHELINEM,SHELBY DR@LINWOOD,E WHITEHAVEN CAPLEVILLE RD & LINWOOD RD,35.020803,-90.030753,,,,,,0
5562,SHEGLOEF,SHELBY DR@GLORIA,STATE HWY 175 & GLORIA RD,35.020812,-90.028664,,,,,,0
5564,SHEELVEF,SHELBY DR@ELVIS PRESLEY BLVD,1185 STATE HWY 175 & E SHELBY DR,35.020792,-90.024575,,,,,,0
5565,SHEFAREM,SHELBY DR@FARONIA,? STATE HWY 175 & E SHELBY DR,35.020764,-90.022178,,,,,,0
5566,SHEFAREF,SHELBY DR @ FARONIA,E WHITEHAVEN CAPLEVILLE RD & FARONIA RD,35.020763,-90.018973,,,,,,0
5567,SHEWOOEF,SHELBY DR@WOODRIDGE,E WHITEHAVEN CAPLEVILLE RD & WOODRIDGE DR,35.02078,-90.017293,,,,,,0
5568,SHEMILEM,SHELBY DR@MILLBRANCH,STATE HWY 175 & E SHELBY DR,35.020797,-90.014962,,,,,,0
5569,SHEMICEF,SHELBY DR@MICKEY DR,E WHITEHAVEN CAPLEVILLE RD & MICKEY DR,35.020813,-90.010486,,,,,,0
5570,SHEMI2EM,SHELBY @MILLBRANCH RD,E WHITEHAVEN CAPLEVILLE RD & E SHELBY DR,35.020839,-90.008685,,,,,,0
5574,SHECIMWF,SHELBY DR@CIMMARON,W SHELBY DR & CIMMARON DR,35.020636,-90.09995,,,,,,0
5576,SHECORWN,SHELBY DR@CORO,W SHELBY DR & CORO RD,35.020596,-90.113188,,,,,,0
5577,SHEMARWN,SHELBY DR@MARY ANGELA,W SHELBY DR & MARY ANGELA RD,35.020604,-90.117509,,,,,,0
5578,SHESEWWM,SHELBY DR@SEWANEE,W SHELBY DR & W WHITEHAVEN CAPLEVILLE RD,35.020556,-90.123819,,,,,,0
5579,SEWGOONM,SEWANEE RD@GOOCH,,35.022081,-90.126698,,,,,,0
5581,SEWGO2NM,SEWANEE @GOOCH,SEWANEE RD & GOOCH,35.031097,-90.124061,,,,,,0
5582,SEWGOONF,GOOCH ST@SEWANEE RD,,35.033543,-90.123861,,,,,,0
5585,FIELIGEN,FIELDS@LIGHTSFOOT,FIELDS RD & LIGHTSFOOT LN,35.049509,-90.114774,,,,,,0
5586,FIECOOEN,FIELDS@COOK,FIELDS RD & COOK RD,35.049537,-90.110485,,,,,,0
5587,FIEOUTEF,FIELDS@OUTLET RD,FIELDS RD & Y M V RD,35.04953,-90.105334,,,,,,0
5588,FIEOUTWN,FIELDS@OUTLET RD,FIELDS RD & OUTLET RD,35.049691,-90.10529,,,,,,0
5589,FIEOSCWN,FIELDS@OSCEOLA,FIELDS RD & OSCEOLA RD,35.04969,-90.107191,,,,,,0
5590,FIECOOWN,FIELDS@COOK,FIELDS RD & OSCEOLA RD,35.049698,-90.109568,,,,,,0
5591,SEWBOXWF,SEWANEE@BOXTOWN,SEWANEE RD & BEACON RD,35.04282,-90.124177,,,,,,0
5593,SEWRAISM,SEWANEE RD@RAINES RD,,35.038011,-90.124107,,,,,,0
5596,SEWSH1SM,SHELBY DR@SEWANEE,,35.028814,-90.125571,,,,,,0
5597,SEWSH2SM,SEWANEE RD@SHELBY,,35.025122,-90.127347,,,,,,0
5600,SHEMAREM,SHELBY DR@MARY ANGELA,W WHITEHAVEN CAPLEVILLE RD & W SHELBY DR,35.020395,-90.123807,,,,,,0
5604,SHECOREN,SHELBY DR@CORO,W SHELBY DR & CORO RD,35.020435,-90.113928,,,,,,0
5606,SHELAKEF,SHELBY DR@LAKERIDGE,W SHELBY DR & LAKERIDGE DR,35.020445,-90.110348,,,,,,0
5608,SHECIMEN,SHELBY DR@CIMMARON,W SHELBY DR & CIMMARON DR,35.020475,-90.099674,,,,,,0
5609,WEAPARNF,WEAVER RD@PARKROSE,WEAVER RD & PARKROSE AVE,35.024534,-90.09647,,,,,,0
5610,WEAWEANN,WEAVER@WEAVER CV,WEAVER RD & WESTERN PARK DR,35.028475,-90.098262,,,,,,0
5611,WEAWESNN,WEAVER@WESTERN PARK,WEAVER RD & WESTERN PARK DR,35.030155,-90.098959,,,,,,0
5612,WEALEANF,WEAVER@LEACREST,WEAVER RD & LEACREST AVE,35.034213,-90.099381,,,,,,0
5613,WEARAINN,WEAVER RD@RAINES,WEAVER RD & W RAINES RD,35.035375,-90.098972,,,,,,0
5614,DOURAISF,DOUBLE TREE RD@RAINES RD,,35.035409,-90.103846,,,,,,0
5615,DOUENCSN,DOUBLE TREE@ENCANTO,,35.032987,-90.103646,,,,,,0
5616,DOUWESSM,DOUBLE TREE@WESTERN PARK,,35.030592,-90.103711,,,,,,0
5617,DOUSHASF,DOUBLE TREE@SHADOWLINE,,35.029019,-90.103622,,,,,,0
5618,DOUDOUSN,DOUBLE TREE@DOUBLE TREE CV,,35.026454,-90.103411,,,,,,0
5620,PARCIMEN,PARK ROSE@CIMMARON,,35.025078,-90.1012,,,,,,0
5621,PARREDEN,PARK ROSE@RED ROCK,,35.024131,-90.099896,,,,,,0
5622,PARSUNEF,PARK ROSE@SUNDOWN,,35.023497,-90.098382,,,,,,0
5663,RAITHIEM,RAINES@THIRD,W RAINES RD & WESTERN PARK DR,35.035253,-90.075132,,,,,,0
5664,RAIMCCWM,RAINES@MCCAIN,W RAINES RD & MCCAIN RD,35.035333,-90.078227,,,,,,0
5675,LAMKNIWF,LAMAR AVE@KNIGHT ARNOLD,? STATE HWY 4 & LAMAR AVE,35.065848,-89.942021,,,,,,0
5676,LAMDEMWF,LAMAR AVE@DEMOCRAT,US HWY 78 & EASTWAY BLVD,35.069587,-89.944912,,,,,,0
5677,LAMPEAWN,LAMAR AVE@PEARSON RD,US HWY 78 & PEARSON RD,35.072297,-89.946942,,,,,,0
5678,LAMAMEWM,LAMAR AVE@AMERICAN WAY,STATE HWY 4 & LAMAR AVE,35.07414,-89.948376,,,,,,0
5679,LAMAMEWN,LAMAR AVE@AMERICAN WAY,STATE HWY 4 & LAMAR AVE,35.075885,-89.95022,,,,,,0
5680,LAMJOHWN,LAMAR AVE@JOHN PAUL,,35.082864,-89.95867,,,,,,0
5682,LAMSHUWM,LAMAR AVE@SHULTS,US HWY 78 & LAMAR AVE,35.089233,-89.96502,,,,,,0
5683,LAMFILWN,LAMAR AVE@FILMORE,US HWY 78 & FILMORE AVE,35.092176,-89.967461,,,,,,0
5684,LAMKIMWM,LAMAR AVE@KIMBALL,STATE HWY 4 & LAMAR AVE,35.093607,-89.968764,,,,,,0
5685,LAMKIMWN,LAMAR AVE@KIMBALL,STATE HWY 4 & LAMAR AVE,35.094465,-89.969526,,,,,,0
5686,LAMLOWWF,LAMAR AVE@LOWELL,US HWY 78 & LOWELL AVE,35.096379,-89.971227,,,,,,0
5687,LAMSHEWN,LAMAR AVE@SHELLEY,US HWY 78 & SHELLEY ST,35.097596,-89.972376,,,,,,0
5688,LAMFIZWN,LAMAR AVE@FIZER,US HWY 78 & FIZER AVE,35.099439,-89.975338,,,,,,0
5689,LAMHUGWN,LAMAR AVE@HUGENOT,US HWY 78 & HUGENOT ST,35.100325,-89.977029,,,,,,0
5690,LAMKEAWN,LAMAR AVE@KEATING,STATE HWY 4 & LAMAR AVE,35.101847,-89.979915,,,,,,0
5691,LAMLAMWN,LAMAR AVE@LAMAR CIR,STATE HWY 4 & LAMAR CIR,35.103538,-89.982711,,,,,,0
5692,LAMAIRWN,LAMAR AVE@AIRWAYS,STATE HWY 4 & LAMAR AVE,35.105309,-89.985464,,,,,,0
5693,LAMKERNF,LAMAR@KERR AVE,? STATE HWY 4 & KERR AVE,35.107188,-89.987354,,,,,,0
5694,LAMPARWN,LAMAR AVE@PARK,STATE HWY 4 & LAMAR AVE,35.108475,-89.98847,,,,,,0
5696,LAMTANWN,LAMAR AVE@TANGLEWOOD,US HWY 78 & TANGLEWOOD ST,35.111454,-89.992991,,,,,,0
5697,LAMCASWF,LAMAR AVE@CASTALIA,STATE HWY 4 & WORTHINGTON ST,35.112841,-89.995103,,,,,,0
5698,LAMREMWN,LAMAR AVE@REMBERT ST,US HWY 78 & S REMBERT ST,35.113557,-89.996187,,,,,,0
5699,LAMBARWN,LAMAR AVE@BARKSDALE,STATE HWY 4 & S BARKSDALE ST,35.115194,-89.998697,,,,,,0
5700,LAMSMCWF,LAMAR AVE@SMCLEAN,US HWY 78 & LAMAR AVE,35.117457,-90.002191,,,,,,0
5701,LAMSEAWF,LAMAR AVE@SEATTLE,US HWY 78 & STATE HWY 4,35.118029,-90.003098,,,,,,0
5702,LAMFELWN,LAMAR AVE@FELIX,US HWY 78 & FELIX AVE,35.119031,-90.004657,,,,,,0
5703,LAMVESWN,LAMAR AVE@VESEY,STATE HWY 4 & ROZELLE ST,35.120042,-90.006238,,,,,,0
5704,LAMEUCWN,LAMAR AVE@EUCLID,US HWY 78 & EUCLID AVE,35.121115,-90.00793,,,,,,0
5705,LAMWILWN,LAMAR AVE@WILLETT,STATE HWY 4 & LAMAR AVE,35.122358,-90.009866,,,,,,0
5706,LAMHEYWN,LAMAR AVE@HEYWOOD,STATE HWY 4 & HEYWOOD ST,35.124845,-90.014113,,,,,,0
5707,LAMCENWN,LAMAR AVE@CENTRAL,1372 US HWY 78 & LAMAR AVE,35.12632,-90.016635,,,,,,0
5708,LAMCLEWN,LAMAR AVE@CLEVELAND,US HWY 78 & CENTRAL AVE,35.127233,-90.018227,,,,,,0
5716,EASESTSN,EAST ST@ESTIVAL,EAST ST & ESTIVAL PL,35.132555,-90.031161,,,,,,0
5727,CRUEASEF,CRUMP@EAST,US HWY 78 & E EH CRUMP BLVD,35.131751,-90.030785,,,,,,0
5728,CRUDUDEN,CRUMP@DUDLEY,STATE HWY 4 & DUDLEY ST,35.131714,-90.029302,,,,,,0
5729,CRUCAMEN,CRUMP@CAMILLA,US HWY 78 & STATE HWY 4,35.131678,-90.027387,,,,,,0
5730,CRUSOMEF,CRUMP@SOMERVILLE,0 78,35.13132,-90.025717,,,,,,0
5731,LAMMINEN,LAMAR@MINNA PL,? US HWY 78 & STATE HWY 4,35.128896,-90.021624,,,,,,0
5732,LAMBELEF,LAMAR AVE@BELLEVUE BLVD,US HWY 78 & LAMAR AVE,35.128288,-90.020528,,,,,,0
5733,LAMNOEN,LAMAR@SNOWDEN,US HWY 78 & STATE HWY 4,35.127242,-90.018637,,,,,,0
5734,LAMSNOEF,LAMAR@SNOWDEN CIR,US HWY 78 & E SNOWDEN CIR,35.125999,-90.016436,,,,,,0
5735,LAMHEYEM,LAMAR@HEYWOOD,STATE HWY 4 & E SNOWDEN CIR,35.125355,-90.01533,,,,,,0
5736,LAMWILEN,LAMAR@WILLETT,US HWY 78 & S WILLETT ST,35.122537,-90.010474,,,,,,0
5737,LAMROLEN,LAMAR@ROLAND,US HWY 78 & ROLAND ST,35.121401,-90.008727,,,,,,0
5738,LAMOAKEF,LAMAR@OAKVIEW,US HWY 78 & OAKVIEW ST,35.1204,-90.007134,,,,,,0
5739,LAMROZEN,LAMAR@ROZELLE,US HWY 78 & ROZELLE ST,35.120024,-90.006537,,,,,,0
5740,LAMFELEN,LAMAR@FELIX,STATE HWY 4 & FELIX AVE,35.11913,-90.005144,,,,,,0
5741,LAMSEAEN,LAMAR@SEATTLE,STATE HWY 4 & SEATTLE ST,35.117886,-90.003197,,,,,,0
5742,LAMMANEN,LAMAR@MANILLA,US HWY 78 & LAMAR AVE,35.11726,-90.002202,,,,,,0
5743,LAMBAREF,LAMAR@BARKSDALE,US HWY 78 & LAMAR AVE,35.115086,-89.998841,,,,,,0
5744,LAMLAPEN,LAMAR@LAPALOMA,US HWY 78 & LAPALOMA ST,35.113852,-89.996983,,,,,,0
5745,LAMCASEN,LAMAR@CASTALIA,US HWY 78 & CASTALIA ST,35.112206,-89.994495,,,,,,0
5746,LAMSPAEN,LAMAR AVE@S PARKWAY,? US HWY 78 & S PKWY,35.110801,-89.992328,,,,,,0
5747,LAMPAREF,LAMAR@PARK,US HWY 78 & LAMAR AVE,35.108136,-89.988359,,,,,,0
5748,LAMKEREN,LAMAR@KERR,US HWY 78 & UNNAMED ST,35.10675,-89.987277,,,,,,0
5749,LAMAIREM,LAMAR@AIRWAYS,US HWY 78 & LAMAR AVE,35.105945,-89.986592,,,,,,0
5750,LAMTREEN,LAMAR@TREZEVANT,US HWY 78 & S TREZEVANT ST,35.104639,-89.984746,,,,,,0
5751,LAMLAMEF,LAMAR@LAMAR CIR,US HWY 78 & LAMAR AVE,35.103386,-89.982811,,,,,,0
5752,LAMKEAEN,LAMAR@KEATING,US HWY 78 & KEATING ST,35.102089,-89.980722,,,,,,0
5753,LAMHUGEF,LAMAR@HUGENOT,US HWY 78 & HUGENOT ST,35.100209,-89.977195,,,,,,0
5754,LAMLABEN,LAMAR@LABELLE,STATE HWY 4 & LABELLE ST,35.098884,-89.974664,,,,,,0
5755,LAMSHEEN,LAMAR@SHELLEY,STATE HWY 4 & SHELLEY ST,35.097766,-89.97284,,,,,,0
5756,LAMLOWEN,LAMAR@LOWELL,STATE HWY 4 & LOWELL AVE,35.096192,-89.971316,,,,,,0
5757,LAMPENEF,LAMAR@PENDLETON,STATE HWY 4 & LAMAR AVE,35.094161,-89.969504,,,,,,0
5758,LAMFILEF,LAMAR@FILMORE,STATE HWY 4 & FILMORE AVE,35.092167,-89.967704,,,,,,0
5759,LAMSHUEN,LAMAR@SHULTS,US HWY 78 & SHULTS RD,35.090137,-89.965992,,,,,,0
5760,LAMSOUEM,LAMAR@SOUTHWALL,STATE HWY 4 & SOUTHWALL ST,35.08901,-89.965087,,,,,,0
5761,LAMSOUEN,LAMAR@SOUTHWALL,STATE HWY 4 & SOUTHWALL ST,35.08808,-89.96438,,,,,,0
5762,LAMSEMEM,LAMAR@SEMMES AVE,STATE HWY 4 & LAMAR AVE,35.087069,-89.963552,,,,,,0
5763,LAMSEMEF,LAMAR@SEMMES AVE,US HWY 78 & LAMAR AVE,35.085468,-89.961962,,,,,,0
5764,LAMRKSEN,LAMAR@RKS COMMERCIAL,STATE HWY 4 & RKS COMMERCIAL CV,35.08443,-89.960714,,,,,,0
5765,LAMJOHEN,LAMAR@JOHN PAUL,STATE HWY 4 & JOHN PAUL ST,35.083499,-89.959609,,,,,,0
5766,LAMPEAEM,LAMAR@PEARSON,US HWY 78 & LAMAR AVE,35.074838,-89.949315,,,,,,0
5767,LAMPEANM,LAMAR@PEARSON,US HWY 78 & LAMAR AVE,35.074104,-89.948598,,,,,,0
5768,LAMPEANN,LAMAR@PEARSON RD,US HWY 78 & LAMAR AVE,35.073255,-89.947891,,,,,,0
5769,LAMFULEN,LAMAR@FULLER,US HWY 78 & FULLER RD,35.071689,-89.946733,,,,,,0
5770,LAMDEMEM,LAMAR@DEMOCRAT,STATE HWY 4 & LAMAR AVE,35.069498,-89.945089,,,,,,0
5771,LAMDEMEN,LAMAR@DEMOCRAT,3565 US HWY 78 & LAMAR AVE,35.068961,-89.94468,,,,,,0
5772,LAMOAKEN,LAMAR@OAKWAY,STATE HWY 4 & OAKWAY DR,35.067781,-89.943776,,,,,,0
5773,LAMKNIEN,LAMAR@KNIGHT ARNOLD,STATE HWY 4 & LAMAR AVE,35.065571,-89.942032,,,,,,0
5778,BRAHORWF,BRANTLY@HORN LAKE RD,BRANTLEY RD & W HORN LAKE RD,35.053048,-90.069429,,,,,,0
5779,WHOBRASF,W HORN LAKE RD@BRANTLEY,W HORN LAKE RD & BRANTLEY RD,35.05118,-90.070136,,,,,,0
5780,VERWHOWF,VERNELLE@WHORN LAKE RD,,35.050577,-90.070464,,,,,,0
5782,GLEDAGWN,GLENCO@DAGGETT,GLENCOE RD & DAGGETT RD,35.050617,-90.073022,,,,,,0
5783,GLEROCWN,GLENCO@ROCHESTER,GLENCOE RD & ROCHESTER RD,35.050626,-90.075796,,,,,,0
5784,ROCCARSN,ROCHESTER@CARBON RD,ROCHESTER RD & CARBON RD,35.053664,-90.075631,,,,,,0
5785,ROCCARNN,ROCHESTER@CARBON RD,ROCHESTER RD & CARBON RD,35.053244,-90.075321,,,,,,0
5786,ROCMITNN,ROCHESTER@MITCHELL RD,ROCHESTER RD & W MITCHELL RD,35.055389,-90.075564,,,,,,0
5787,ROCJENNN,ROCHESTER@JENSON,ROCHESTER RD & JENSON RD,35.05723,-90.075509,,,,,,0
5788,ROCJENNF,ROCHESTER@JENSEN RD,ROCHESTER RD & JENSON RD,35.05858,-90.075465,,,,,,0
5789,ROCKINNN,ROCHESTER@KING,ROCHESTER RD & KING RD,35.060019,-90.07541,,,,,,0
5790,ROCHILNN,ROCHESTER@HILDA,ROCHESTER RD & HILDA ST,35.061574,-90.075078,,,,,,0
5791,ROCBRONN,ROCHESTER@BROOKS,ROCHESTER RD & W BROOKS RD,35.063165,-90.074128,,,,,,0
5794,PEEHOREN,PEEBLES@HORN LAKE RD,W PEEBLES RD & HORN LAKE RD,35.066597,-90.0707,,,,,,0
5795,PEENHOEM,PEEBLES@NEWHORNLAKE R,W PEEBLES RD & HORN LAKE RD,35.066579,-90.069617,,,,,,0
5796,PEENHOEN,PEEBLES@NEW HORN LAKE,W PEEBLES RD & HORN LAKE RD,35.066561,-90.068411,,,,,,0
5797,PEEREDEN,PEEBLES@REDBUD,W PEEBLES RD & REDBUD RD,35.066552,-90.067184,,,,,,0
5798,PEELOTEN,PEEBLES@LOTUS,W PEEBLES RD & LOTUS RD,35.066508,-90.06568,,,,,,0
5799,PEEMEAEN,PEEBLES@MEADOWBROOK,E PEEBLES RD & MEADOWBROOK RD,35.066436,-90.062994,,,,,,0
5800,PEEBEVEN,PEEBLES@BEVEL,E PEEBLES RD & BEVEL RD,35.066409,-90.061003,,,,,,0
5801,PEEBEVEF,PEEBLES@BEVEL RD,E PEEBLES RD & BEVEL RD,35.066382,-90.060063,,,,,,0
5802,PEEBEVWF,PEEBLES@BEVEL,E PEEBLES RD & BEVEL RD,35.06657,-90.061291,,,,,,0
5803,PEEMEAWF,PEEBLES@MEADOWBROOK,E PEEBLES RD & MEADOWBROOK RD,35.066597,-90.063071,,,,,,0
5804,PEELOTWN,PEEBLES@LOTUS,E PEEBLES RD & LOTUS RD,35.066642,-90.064818,,,,,,0
5805,PEENHOWN,PEEBLES@NEW HORN LAKE R,W PEEBLES RD & REDBUD RD,35.066704,-90.066852,,,,,,0
5806,PEEOLDWN,PEEBLES@HORN LAKE RD,W PEEBLES RD & HORN LAKE RD,35.066749,-90.070192,,,,,,0
5807,PEEROCWN,PEEBLES@ROCHESTER,W PEEBLES RD & ROCHESTER RD,35.066829,-90.073221,,,,,,0
5808,PEEROCWF,PEEBLES@ROCHESTER,W PEEBLES RD & ROCHESTER RD,35.066856,-90.074714,,,,,,0
5809,PEEALTWM,PEEBLES@ALTA RD,W PEEBLES RD & ALTA RD,35.06691,-90.076472,,,,,,0
5810,PEEALTWN,PEEBLES ST@ALTA,W PEEBLES RD & ALTA RD,35.066945,-90.077832,,,,,,0
5811,PEEFORWF,PEEBLES@FORD,W PEEBLES RD & FORD RD,35.067034,-90.081005,,,,,,0
5812,PEEPARWF,PEEBLES@PARKER,W PEEBLES RD & PARKER RD,35.06707,-90.082465,,,,,,0
5813,PEEGREWM,PEEBLES@GREEN,W PEEBLES RD & GREEN RD,35.067088,-90.084455,,,,,,0
5814,PEEGREWF,PEEBLES@GREEN,W PEEBLES RD & GREEN RD,35.067087,-90.08566,,,,,,0
5815,SAXPEESF,SAX@PEEBLES,SAX RD & W PEEBLES RD,35.06639,-90.086755,,,,,,0
5816,SAXFLYSN,SAX@FLYNN,SAX RD & FLYNN RD,35.065604,-90.086788,,,,,,0
5817,SAXNONSN,SAX@NONCONNAH,SAX RD & FLYNN RD,35.063915,-90.086854,,,,,,0
5818,SAXHARSN,SAX@HARAHAN,SAX RD & HARAHAN RD,35.063039,-90.086887,,,,,,0
5819,SAXGILSN,SAX@GILLEAS,SAX RD & GILLIS RD,35.061904,-90.086909,,,,,,0
5820,SAXKINSN,SAX@KING,SAX RD & GILLIS RD,35.061037,-90.086942,,,,,,0
5821,SAXHAZSF,SAX@HAZELWOOD,SAX RD & HAZELWOOD RD,35.059294,-90.086952,,,,,,0
5822,SAXMITSN,SAX RD@MITCHELL RD,SAX RD & W MITCHELL RD,35.056175,-90.087029,,,,,,0
5823,WEAMITSF,WEAVER@MITCHELL,WEAVER RD & W MITCHELL RD,35.055878,-90.095674,,,,,,0
5824,WEANORSN,WEAVER@NORA,WEAVER RD & NORA RD,35.05367,-90.096768,,,,,,0
5825,WEAEYESN,WEAVER@EYERS,WEAVER RD & EYERS RD,35.051597,-90.096734,,,,,,0
5826,WEAFIESN,WEAVER RD@FIELDS RD,,35.0498,-90.096722,,,,,,0
5827,WEACARSN,WEAVER@CAREY,WEAVER RD & CAREY RD,35.048496,-90.096722,,,,,,0
5828,WEACANSN,WEAVER@CANARY,WEAVER RD & CANARY LN,35.04711,-90.096688,,,,,,0
5829,WEALEVSF,WEAVER@LEVI RD,WEAVER RD & W LEVI RD,35.04055,-90.096653,,,,,,0
5831,WEANORSF,WEAVER@NORFLEET AVE,WEAVER RD & NORFLEET AVE,35.037618,-90.097437,,,,,,0
5832,WEARAISN,WEAVER@RAINES,WEAVER RD & NORFLEET AVE,35.036179,-90.098829,,,,,,0
5833,WEARAINF,WEAVER@RAINES,WEAVER RD & W RAINES RD,35.036421,-90.098365,,,,,,0
5834,WEANORNN,WEAVER@NORFLEET,WEAVER RD & NORFLEET AVE,35.03786,-90.096917,,,,,,0
5835,WEALEVNM,WEAVER@LEVI,WEAVER RD & W LEVI RD,35.039916,-90.096454,,,,,,0
5836,WEALEVNN,WEAVER RD@LEVI RD,WEAVER RD & W LEVI RD,35.04223,-90.096443,,,,,,0
5837,LEVWEAEF,LEVI@WEAVER,W LEVI RD & W LEVI RD,35.04232,-90.09378,,,,,,0
5838,LEVOAKEN,LEVI@OAKSHIRE,W LEVI RD & OAKSHIRE ST,35.042321,-90.091945,,,,,,0
5839,LEVFOREF,LEVI@FORD,W LEVI RD & HAMMETT DR,35.042698,-90.081333,,,,,,0
5840,LEVHAMEN,LEVI@HAMMETT,W LEVI RD & HAMMETT DR,35.042698,-90.079664,,,,,,0
5841,LEVMCCEF,LEVI@MCCAIN,W LEVI RD & WEST VALLEY CIR,35.042689,-90.07794,,,,,,0
5842,LEVDECEN,LEVI@DECEMBER,W LEVI RD & DECEMBER ST,35.04268,-90.074668,,,,,,0
5843,LEVDEAEN,LEVI@DEARBORN,W LEVI RD & DEARBORN ST,35.042707,-90.072457,,,,,,0
5844,LEVDEAWF,LEVI@DEARBORN,W LEVI RD & DEARBORN ST,35.042868,-90.072258,,,,,,0
5845,LEVDECWF,LEVI@DECEMBER,W LEVI RD & DECEMBER ST,35.042841,-90.074701,,,,,,0
5846,LEVWESWN,LEVI@WEST VALLEY,W LEVI RD & W VALLEY CIR,35.04285,-90.076945,,,,,,0
5847,LEVMCCWN,LEVI@MCCAIN,W LEVI RD & WEST VALLEY CIR,35.04285,-90.078062,,,,,,0
5848,LEVHAMWF,LEVI@HAMMETT,W LEVI RD & HAMMETT DR,35.042859,-90.079742,,,,,,0
5849,LEVFORWN,LEVI@FORD,W LEVI RD & FORD RD,35.042859,-90.081112,,,,,,0
5850,LEVOAKWF,LEVI@OAKSHIRE,W LEVI RD & OAKSHIRE ST,35.042481,-90.092542,,,,,,0
5851,LEVWEAWM,LEVI@WEAVER,W LEVI RD & OAKSHIRE ST,35.042472,-90.094741,,,,,,0
5852,CANBENWN,CANARY@BENSON,CANARY LN & BENSON RD,35.047021,-90.097628,,,,,,0
5853,CANPARWN,CANARY@PARAKEET,CANARY LN & CANARY CV W,35.046805,-90.100513,,,,,,0
5854,FIECANNF,FIELDLARK@CANARY,FIELDLARK DR & CANARY CV W,35.046582,-90.102149,,,,,,0
5855,PELSKYNN,PELICAN@SKYLARK,FIELDLARK DR & SKYLARK DR,35.0476,-90.103619,,,,,,0
5856,SKYPELEF,SKYLARK@PELICAN,SKYLARK DR & PELICAN LN,35.047984,-90.103465,,,,,,0
5857,SKYFIENN,SKYLARK@FIELDS,SKYLARK DR & FIELDS RD,35.049531,-90.10278,,,,,,0
5858,PELSKYSF,PELICAN@SKYLARK,PELICAN LN & SKYLARK DR,35.04735,-90.103465,,,,,,0
5859,PELCANSN,PELICAN@CANARY,FIELDLARK DR & CANARY LN,35.046251,-90.102314,,,,,,0
5860,CANPAREN,CANARY@PARAKEET,CANARY LN & PARAKEET RD,35.046358,-90.100966,,,,,,0
5861,CANCANEN,CANARY@CANARY CV WEST,CANARY LN & CANARY CV W,35.046761,-90.100203,,,,,,0
5862,CANWEAEN,CANARY@WEAVER,CANARY LN & WEAVER RD,35.046887,-90.096799,,,,,,0
5863,WEACARNN,WEAVER@CAREY,WEAVER RD & CANARY LN,35.048245,-90.096512,,,,,,0
5864,WEAFIENF,WEAVER RD@FIELDS RD,,35.049809,-90.096523,,,,,,0
5865,WEAWALNN,WEAVER@WALK RD,WEAVER RD & WALK RD,35.051847,-90.096535,,,,,,0
5866,WEAMITNN,WEAVER@MITCHELL,WEAVER RD & W MITCHELL RD,35.056021,-90.095309,,,,,,0
5867,SAXMITNF,SAX RD@MITCHELL RD,SAX RD & W MITCHELL RD,35.056586,-90.086819,,,,,,0
5868,SAXHAZNN,SAX@HAZELWOOD RD,SAX RD & HAZELWOOD RD,35.059562,-90.086742,,,,,,0
5869,SAXHARNN,SAX@HARAHAN,SAX RD & HARAHAN RD,35.062574,-90.086699,,,,,,0
5870,SAXNONNN,SAX@NONCONNAH,SAX RD & HARAHAN RD,35.063593,-90.086666,,,,,,0
5871,SAXFLYNF,SAX@FLYNN,SAX RD & FLYNN RD,35.065443,-90.086589,,,,,,0
5872,SAXPEENN,SAX@PEEBLES,SAX RD & W PEEBLES RD,35.066891,-90.086545,,,,,,0
5873,PEETRAEN,PEEBLES@TRAVIS,W PEEBLES RD & TRAVIS RD,35.066927,-90.0843,,,,,,0
5874,PEEPAREN,PEEBLES@PARKER,W PEEBLES RD & PARKER RD,35.066909,-90.082498,,,,,,0
